"PSME",44.6,1.21627
"PSME",44.7,1.2228
"PSME",44.8,1.22935
"PSME",44.9,1.23592
"PSME",45.0,1.24251
"PSME",45.1,1.24912
"PSME",45.2,1.25575
"PSME",45.3,1.2624
"PSME",45.4,1.26907
"PSME",45.5,1.27577
"PSME",45.6,1.28248
"PSME",45.7,1.28922
"PSME",45.8,1.29597
"PSME",45.9,1.30275
"PSME",46.0,1.30955
"PSME",46.1,1.31636
"PSME",46.2,1.3232
"PSME",46.3,1.33006
"PSME",46.4,1.33695
"PSME",46.5,1.34385
"PSME",46.6,1.35077
"PSME",46.7,1.35772
"PSME",46.8,1.36468
"PSME",46.9,1.37167
"PSME",47.0,1.37868
"PSME",47.1,1.38571
"PSME",47.2,1.39276
"PSME",47.3,1.39983
"PSME",47.4,1.40692
"PSME",47.5,1.41403
"PSME",47.6,1.42117
"PSME",47.7,1.42832
"PSME",47.8,1.4355
"PSME",47.9,1.4427
"PSME",48.0,1.44992
"PSME",48.1,1.45716
"PSME",48.2,1.46442
"PSME",48.3,1.47171
"PSME",48.4,1.47901
"PSME",48.5,1.48634
"PSME",48.6,1.49369
"PSME",48.7,1.50105
"PSME",48.8,1.50845
"PSME",48.9,1.51586
"PSME",49.0,1.52329
"PSME",49.1,1.53075
"PSME",49.2,1.53822
"PSME",49.3,1.54572
"PSME",49.4,1.55324
"PSME",49.5,1.56078
"PSME",49.6,1.56834
"PSME",49.7,1.57593
"PSME",49.8,1.58353
"PSME",49.9,1.59116
"PSME",50.0,1.59881
"PSME",50.1,1.60648
"PSME",50.2,1.61418
"PSME",50.3,1.62189
"PSME",50.4,1.62963
"PSME",50.5,1.63738
"PSME",50.6,1.64516
"PSME",50.7,1.65297
"PSME",50.8,1.66079
"PSME",50.9,1.66863
"PSME",51.0,1.6765
"PSME",51.1,1.68439
"PSME",51.2,1.6923
"PSME",51.3,1.70023
"PSME",51.4,1.70819
"PSME",51.5,1.71616
"PSME",51.6,1.72416
"PSME",51.7,1.73218
"PSME",51.8,1.74023
"PSME",51.9,1.74829
"PSME",52.0,1.75638
"PSME",52.1,1.76449
"PSME",52.2,1.77262
"PSME",52.3,1.78077
"PSME",52.4,1.78894
"PSME",52.5,1.79714
"PSME",52.6,1.80536
"PSME",52.7,1.8136
"PSME",52.8,1.82186
"PSME",52.9,1.83015
"PSME",53.0,1.83846
"PSME",53.1,1.84679
"PSME",53.2,1.85514
"PSME",53.3,1.86352
"PSME",53.4,1.87191
"PSME",53.5,1.88033
"PSME",53.6,1.88877
"PSME",53.7,1.89724
"PSME",53.8,1.90572
"PSME",53.9,1.91423
"PSME",54.0,1.92276
"PSME",54.1,1.93132
"PSME",54.2,1.93989
"PSME",54.3,1.94849
"PSME",54.4,1.95711
"PSME",54.5,1.96576
"PSME",54.6,1.97442
"PSME",54.7,1.98311
"PSME",54.8,1.99182
"PSME",54.9,2.00055
"PSME",55.0,2.00931
"PSME",55.1,2.01809
"PSME",55.2,2.02689
"PSME",55.3,2.03571
"PSME",55.4,2.04456
"PSME",55.5,2.05343
"PSME",55.6,2.06232
"PSME",55.7,2.07124
"PSME",55.8,2.08017
"PSME",55.9,2.08913
"PSME",56.0,2.09812
"PSME",56.1,2.10712
"PSME",56.2,2.11615
"PSME",56.3,2.1252
"PSME",56.4,2.13428
"PSME",56.5,2.14337
"PSME",56.6,2.15249
"PSME",56.7,2.16164
"PSME",56.8,2.1708
"PSME",56.9,2.17999
"PSME",57.0,2.1892
"PSME",57.1,2.19844
"PSME",57.2,2.20769
"PSME",57.3,2.21697
"PSME",57.4,2.22628
"PSME",57.5,2.2356
"PSME",57.6,2.24495
"PSME",57.7,2.25433
"PSME",57.8,2.26372
"PSME",57.9,2.27314
"PSME",58.0,2.28258
"PSME",58.1,2.29205
"PSME",58.2,2.30154
"PSME",58.3,2.31105
"PSME",58.4,2.32058
"PSME",58.5,2.33014
"PSME",58.6,2.33972
"PSME",58.7,2.34932
"PSME",58.8,2.35895
"PSME",58.9,2.3686
"PSME",59.0,2.37828
"PSME",59.1,2.38797
"PSME",59.2,2.39769
"PSME",59.3,2.40744
"PSME",59.4,2.4172
"PSME",59.5,2.42699
"PSME",59.6,2.43681
"PSME",59.7,2.44665
"PSME",59.8,2.45651
"PSME",59.9,2.46639
"PSME",60.0,2.4763
"PSME",60.1,2.48623
"PSME",60.2,2.49618
"PSME",60.3,2.50616
"PSME",60.4,2.51616
"PSME",60.5,2.52619
"PSME",60.6,2.53624
"PSME",60.7,2.54631
"PSME",60.8,2.55641
"PSME",60.9,2.56653
"PSME",61.0,2.57667
"PSME",61.1,2.58684
"PSME",61.2,2.59703
"PSME",61.3,2.60724
"PSME",61.4,2.61748
"PSME",61.5,2.62774
"PSME",61.6,2.63803
"PSME",61.7,2.64833
"PSME",61.8,2.65867
"PSME",61.9,2.66902
"PSME",62.0,2.6794
"PSME",62.1,2.68981
"PSME",62.2,2.70024
"PSME",62.3,2.71069
"PSME",62.4,2.72116
"PSME",62.5,2.73166
"PSME",62.6,2.74219
"PSME",62.7,2.75273
"PSME",62.8,2.76331
"PSME",62.9,2.7739
"PSME",63.0,2.78452
"PSME",63.1,2.79516
"PSME",63.2,2.80583
"PSME",63.3,2.81652
"PSME",63.4,2.82724
"PSME",63.5,2.83798
"PSME",63.6,2.84874
"PSME",63.7,2.85953
"PSME",63.8,2.87034
"PSME",63.9,2.88117
"PSME",64.0,2.89203
"PSME",64.1,2.90292
"PSME",64.2,2.91383
"PSME",64.3,2.92476
"PSME",64.4,2.93571
"PSME",64.5,2.9467
"PSME",64.6,2.9577
"PSME",64.7,2.96873
"PSME",64.8,2.97978
"PSME",64.9,2.99086
"PSME",65.0,3.00196
"PSME",65.1,3.01309
"PSME",65.2,3.02424
"PSME",65.3,3.03541
"PSME",65.4,3.04661
"PSME",65.5,3.05784
"PSME",65.6,3.06908
"PSME",65.7,3.08036
"PSME",65.8,3.09165
"PSME",65.9,3.10298
"PSME",66.0,3.11432
"PSME",66.1,3.12569
"PSME",66.2,3.13709
"PSME",66.3,3.14851
"PSME",66.4,3.15995
"PSME",66.5,3.17142
"PSME",66.6,3.18291
"PSME",66.7,3.19443
"PSME",66.8,3.20597
"PSME",66.9,3.21754
"PSME",67.0,3.22913
"PSME",67.1,3.24074
"PSME",67.2,3.25238
"PSME",67.3,3.26405
"PSME",67.4,3.27574
"PSME",67.5,3.28745
"PSME",67.6,3.29919
"PSME",67.7,3.31096
"PSME",67.8,3.32274
"PSME",67.9,3.33456
"PSME",68.0,3.3464
"PSME",68.1,3.35826
"PSME",68.2,3.37015
"PSME",68.3,3.38206
"PSME",68.4,3.394
"PSME",68.5,3.40596
"PSME",68.6,3.41795
"PSME",68.7,3.42996
"PSME",68.8,3.442
"PSME",68.9,3.45406
"PSME",69.0,3.46614
"PSME",69.1,3.47826
"PSME",69.2,3.49039
"PSME",69.3,3.50255
"PSME",69.4,3.51474
"PSME",69.5,3.52695
"PSME",69.6,3.53919
"PSME",69.7,3.55145
"PSME",69.8,3.56374
"PSME",69.9,3.57605
"PSME",70.0,3.58839
"PSME",70.1,3.60075
"PSME",70.2,3.61314
"PSME",70.3,3.62555
"PSME",70.4,3.63799
"PSME",70.5,3.65045
"PSME",70.6,3.66294
"PSME",70.7,3.67545
"PSME",70.8,3.68799
"PSME",70.9,3.70055
"PSME",71.0,3.71314
"PSME",71.1,3.72576
"PSME",71.2,3.7384
"PSME",71.3,3.75106
"PSME",71.4,3.76375
"PSME",71.5,3.77647
"PSME",71.6,3.78921
"PSME",71.7,3.80197
"PSME",71.8,3.81476
"PSME",71.9,3.82758
"PSME",72.0,3.84042
"PSME",72.1,3.85329
"PSME",72.2,3.86618
"PSME",72.3,3.8791
"PSME",72.4,3.89205
"PSME",72.5,3.90501
"PSME",72.6,3.91801
"PSME",72.7,3.93103
"PSME",72.8,3.94408
"PSME",72.9,3.95715
"PSME",73.0,3.97024
"PSME",73.1,3.98337
"PSME",73.2,3.99652
"PSME",73.3,4.00969
"PSME",73.4,4.02289
"PSME",73.5,4.03611
"PSME",73.6,4.04936
"PSME",73.7,4.06264
"PSME",73.8,4.07594
"PSME",73.9,4.08927
"PSME",74.0,4.10262
"PSME",74.1,4.116
"PSME",74.2,4.12941
"PSME",74.3,4.14284
"PSME",74.4,4.1563
"PSME",74.5,4.16978
"PSME",74.6,4.18329
